STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,PRCP,PRCP_ATTRIBUTES,,PRCP1,months
IN023320100,08-08-1919,26.47,80.35,185,"KANPUR, IN",368,",,I",,0,4
IN023320100,09-08-1919,26.47,80.35,185,"KANPUR, IN",140,",,I",,8,4
IN023320100,10-08-1919,26.47,80.35,185,"KANPUR, IN",627,",,I",,0,4
IN023320100,11-08-1919,26.47,80.35,185,"KANPUR, IN",25,",,I",,0,4
IN023320100,12-08-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,13-08-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,14-08-1919,26.47,80.35,185,"KANPUR, IN",521,",,I",,0,4
IN023320100,15-08-1919,26.47,80.35,185,"KANPUR, IN",165,",,I",,0,4
IN023320100,16-08-1919,26.47,80.35,185,"KANPUR, IN",343,",,I",,0,4
IN023320100,17-08-1919,26.47,80.35,185,"KANPUR, IN",64,",,I",,0,4
IN023320100,18-08-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,19-08-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,20-08-1919,26.47,80.35,185,"KANPUR, IN",127,",,I",,0,4
IN023320100,21-08-1919,26.47,80.35,185,"KANPUR, IN",76,",,I",,0,4
IN023320100,22-08-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,23-08-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,24-08-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,25-08-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,26-08-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,27-08-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,28-08-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,29-08-1919,26.47,80.35,185,"KANPUR, IN",152,",,I",,0,4
IN023320100,30-08-1919,26.47,80.35,185,"KANPUR, IN",89,",,I",,0,4
IN023320100,31-08-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,01-09-1919,26.47,80.35,185,"KANPUR, IN",48,",,I",,0,4
IN023320100,02-09-1919,26.47,80.35,185,"KANPUR, IN",178,",,I",,0,4
IN023320100,03-09-1919,26.47,80.35,185,"KANPUR, IN",30,",,I",,0,4
IN023320100,04-09-1919,26.47,80.35,185,"KANPUR, IN",457,",,I",,0,4
IN023320100,05-09-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,06-09-1919,26.47,80.35,185,"KANPUR, IN",284,",,I",,0,4
IN023320100,07-09-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,08-09-1919,26.47,80.35,185,"KANPUR, IN",531,",,I",,0,4
IN023320100,09-09-1919,26.47,80.35,185,"KANPUR, IN",18,",,I",,117,4
IN023320100,10-09-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,11-09-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,12-09-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,13-09-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,14-09-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,15-09-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,16-09-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,17-09-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,18-09-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,19-09-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,20-09-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,3,4
IN023320100,21-09-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,22-09-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,23-09-1919,26.47,80.35,185,"KANPUR, IN",38,",,I",,5,4
IN023320100,24-09-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,28,4
IN023320100,25-09-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,13,4
IN023320100,26-09-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,10,4
IN023320100,27-09-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,38,4
IN023320100,28-09-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,25,4
IN023320100,29-09-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,51,4
IN023320100,30-09-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,01-10-1919,26.47,80.35,185,"KANPUR, IN",64,",,I",,10,4
IN023320100,02-10-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,03-10-1919,26.47,80.35,185,"KANPUR, IN",51,",,I",,0,4
IN023320100,04-10-1919,26.47,80.35,185,"KANPUR, IN",99,",,I",,0,4
IN023320100,05-10-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,06-10-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,07-10-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,08-10-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,09-10-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,157,4
IN023320100,10-10-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,84,4
IN023320100,11-10-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,94,4
IN023320100,12-10-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,41,4
IN023320100,13-10-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,14-10-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,15-10-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,16-10-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,17-10-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,18-10-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,19-10-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,20-10-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,21-10-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,22-10-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,23-10-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,24-10-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,25-10-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,26-10-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,27-10-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,28-10-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,29-10-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,30-10-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,31-10-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,01-11-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,02-11-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,03-11-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,04-11-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,05-11-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,06-11-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,07-11-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,08-11-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,09-11-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,10-11-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,11-11-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,12-11-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,13-11-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,33,4
IN023320100,14-11-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,15-11-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,16-11-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,17-11-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,18-11-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,71,4
IN023320100,19-11-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,51,4
IN023320100,20-11-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,21-11-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,22-11-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,23-11-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,24-11-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,25-11-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,15,4
IN023320100,26-11-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,15,4
IN023320100,27-11-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,28-11-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,29-11-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,30-11-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,8,4
IN023320100,01-12-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,02-12-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,03-12-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,04-12-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,05-12-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,06-12-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,07-12-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,08-12-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,09-12-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,10,4
IN023320100,10-12-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,99,4
IN023320100,11-12-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,306,4
IN023320100,12-12-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,13-12-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,14-12-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,15-12-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,16-12-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,17-12-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,18-12-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,19-12-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,20-12-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,21-12-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,22-12-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,23-12-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,24-12-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,25-12-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,26-12-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,27-12-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,28-12-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,29-12-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,30-12-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,31-12-1919,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,01-01-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,02-01-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,03-01-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,04-01-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,05-01-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,06-01-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,07-01-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,08-01-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,09-01-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,10-01-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,11-01-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,12-01-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,13-01-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,14-01-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,15-01-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,16-01-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,17-01-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,18-01-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,19-01-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,20-01-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,10,4
IN023320100,21-01-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,22-01-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,23-01-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,24-01-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,25-01-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,26-01-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,27-01-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,28-01-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,29-01-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,30-01-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,31-01-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,01-02-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,02-02-1920,26.47,80.35,185,"KANPUR, IN",104,",,I",,0,4
IN023320100,03-02-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,04-02-1920,26.47,80.35,185,"KANPUR, IN",152,",,I",,0,4
IN023320100,05-02-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,597,4
IN023320100,06-02-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,07-02-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,08-02-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,912,4
IN023320100,09-02-1920,26.47,80.35,185,"KANPUR, IN",8,",,I",,183,4
IN023320100,10-02-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,11-02-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,130,4
IN023320100,12-02-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,175,4
IN023320100,13-02-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,41,4
IN023320100,14-02-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,15-02-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,16-02-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,10,4
IN023320100,17-02-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,8,4
IN023320100,18-02-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,76,4
IN023320100,19-02-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,15,4
IN023320100,20-02-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,21-02-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,22-02-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,183,4
IN023320100,23-02-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,24-02-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,25-02-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,18,4
IN023320100,26-02-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,521,4
IN023320100,27-02-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,28-02-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,29-02-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,5,4
IN023320100,01-03-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,02-03-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,46,4
IN023320100,03-03-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,79,4
IN023320100,04-03-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,05-03-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,06-03-1920,26.47,80.35,185,"KANPUR, IN",48,",,I",,142,4
IN023320100,07-03-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,08-03-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,09-03-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,10-03-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,11-03-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,12-03-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,13-03-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,14-03-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,15-03-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,16-03-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,17-03-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,81,4
IN023320100,18-03-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,19-03-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,20-03-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,21-03-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,22-03-1920,26.47,80.35,185,"KANPUR, IN",13,",,I",,203,4
IN023320100,23-03-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,3,4
IN023320100,24-03-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,165,4
IN023320100,25-03-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,251,4
IN023320100,26-03-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,305,4
IN023320100,27-03-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,31,4
IN023320100,28-03-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,29-03-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,30-03-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,31-03-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,01-04-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,02-04-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,254,4
IN023320100,03-04-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,04-04-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,05-04-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,356,4
IN023320100,06-04-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,559,4
IN023320100,07-04-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,152,4
IN023320100,08-04-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,254,4
IN023320100,09-04-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,10-04-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,8,4
IN023320100,11-04-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,61,4
IN023320100,12-04-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,13-04-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,864,4
IN023320100,14-04-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,28,4
IN023320100,15-04-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,1011,4
IN023320100,16-04-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,66,4
IN023320100,17-04-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,287,4
IN023320100,18-04-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,318,4
IN023320100,19-04-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,20-04-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,21-04-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,203,4
IN023320100,22-04-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,137,4
IN023320100,23-04-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,25,4
IN023320100,24-04-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,51,4
IN023320100,25-04-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,26-04-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,27-04-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,28-04-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,29-04-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,30-04-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,01-05-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,02-05-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,03-05-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,04-05-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,05-05-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,06-05-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,693,4
IN023320100,07-05-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,508,4
IN023320100,08-05-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,51,4
IN023320100,09-05-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,843,4
IN023320100,10-05-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,11-05-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,12-05-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,13-05-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,14-05-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,15-05-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,16-05-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,17-05-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,18-05-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,19-05-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,20-05-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,21-05-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,22-05-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,23-05-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,24-05-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,25-05-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,26-05-1920,26.47,80.35,185,"KANPUR, IN",216,",,I",,0,4
IN023320100,27-05-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,28-05-1920,26.47,80.35,185,"KANPUR, IN",15,",,I",,0,4
IN023320100,29-05-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,30-05-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,31-05-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,01-06-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,02-06-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,03-06-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,04-06-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,05-06-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,06-06-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,07-06-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,08-06-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,09-06-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,10-06-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,11-06-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,12-06-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,13-06-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,14-06-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,15-06-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,16-06-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,17-06-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
IN023320100,18-06-1920,26.47,80.35,185,"KANPUR, IN",0,",,I",,0,4
